,log_price,lat,long
280,12.627739132976346,47.3954,-122.206
281,12.043553716032399,47.5048,-122.272
282,14.53335035111459,47.6166,-122.287
283,13.567049198665774,47.6811,-122.025
284,12.706847933442663,47.7486,-122.23
285,12.821258284620408,47.3846,-122.169
286,13.054084536651034,47.7564,-122.14399999999999
287,12.911642346088676,47.7198,-122.193
288,13.422467969854667,47.5461,-122.15100000000001
289,13.122363377404328,47.5712,-122.14299999999999
290,12.873899453999977,47.4281,-122.34299999999999
291,13.353475098367715,47.7128,-122.223
292,12.793859310432293,47.3341,-122.255
293,13.270783382522602,47.5399,-122.181
294,13.217673557208654,47.5717,-122.375
295,13.686540176667314,47.5951,-122.01700000000001
296,12.487485104968359,47.3536,-122.14399999999999
297,13.009194679298691,47.5084,-122.154
298,12.909170156943286,47.5586,-122.311
299,12.496874845318198,47.4427,-122.274
300,14.940440154949757,47.6053,-122.07700000000001
301,12.721885810807203,47.3494,-122.301
302,13.263862939678027,47.6933,-122.39299999999999
303,12.248332006544095,47.3537,-122.0
304,12.66032791780777,47.476000000000006,-122.337
305,13.493926933836812,47.6239,-122.29799999999999
306,13.217673557208654,47.7776,-122.384
307,13.322442989119986,47.6459,-122.05799999999999
308,13.218945475250573,47.6692,-122.29700000000001
309,13.407542319637992,47.5376,-122.18
310,13.633988681340885,47.601000000000006,-122.294
311,12.211060187041213,47.528999999999996,-121.837
312,14.682611045647658,47.6345,-122.367
313,14.137594057133388,47.5503,-122.102
314,14.151982794585487,47.5503,-122.102
315,12.628067055589549,47.4441,-122.125
316,13.096019402064726,47.7357,-122.333
317,12.873902018105829,47.346000000000004,-122.15700000000001
318,13.214030565930152,47.6638,-122.345
319,12.501536858424009,47.48,-122.336
320,13.616937660584268,47.6759,-122.15100000000001
321,13.16158409055761,47.5162,-122.057
322,12.345834587905333,47.2639,-122.25200000000001
323,12.388394202324129,47.2929,-122.37100000000001
324,12.354492650648448,47.4957,-122.352
325,12.390475368527953,47.4957,-122.352
326,12.524435463425318,47.7721,-122.09299999999999
327,13.514405465180353,47.644,-122.319
328,12.13551605206704,47.472,-122.344
329,13.579788224443204,47.592,-122.166
330,13.687677186454389,47.669,-122.275
331,12.538967060803502,47.42,-122.323
332,12.594730635321957,47.1913,-122.012
333,13.369223455335854,47.6666,-122.331
334,13.753635154246187,47.5639,-122.21700000000001
335,12.468436909997665,47.3483,-122.052
336,13.235513475336985,47.7648,-122.164
337,13.581685158303204,47.6794,-122.35700000000001
338,12.487485104968359,47.7535,-122.354
339,12.409013489526863,47.4945,-122.22
340,13.091904169919621,47.6945,-122.09299999999999
341,13.435713196604688,47.5222,-122.15700000000001
342,12.959844447906553,47.7222,-122.32
343,12.64303642069771,47.3796,-122.49
344,13.221756121282363,47.5374,-121.875
345,12.013700752882718,47.4897,-122.24
346,12.387977448827787,47.4897,-122.24
347,12.676076274775909,47.4716,-122.07799999999999
348,12.238539835667675,47.3581,-122.17299999999999
349,12.866179972011919,47.7713,-122.307
350,12.608198852372823,47.675,-121.854
351,13.658856747918897,47.5603,-122.22200000000001
352,12.66032791780777,47.4147,-122.337
353,12.988831984779805,47.68,-122.353
354,12.437184366493561,47.3117,-122.27
355,12.834681304952548,47.543,-122.28
356,12.611537753638338,47.3607,-122.03399999999999
357,12.948009990259552,47.5759,-122.137
358,13.710150042306449,47.6891,-122.15899999999999
359,13.42970100751455,47.565,-122.381
360,13.045482333068371,47.6359,-121.97399999999999
361,12.84792653170257,47.4769,-122.141
362,12.705331632924699,47.3845,-122.029
363,13.312901088969625,47.6743,-122.184
364,13.58609739363647,47.5651,-122.164
365,13.049792684569493,47.4853,-121.709
366,13.419500608626866,47.4508,-122.359
367,13.604789526648622,47.6375,-122.016
368,13.573438996764546,47.5944,-122.042
369,12.730801174465157,47.4888,-122.182
370,12.542544882151386,47.5112,-122.19
371,12.66032791780777,47.7711,-122.34100000000001
372,13.180632285528304,47.7711,-122.34100000000001
373,12.84792653170257,47.2813,-122.345
374,12.601487417784837,47.5038,-122.189
375,13.500799813124575,47.5823,-121.97
376,13.017002861746503,47.7164,-122.304
377,12.524526376648708,47.3624,-122.045
378,13.296316684527767,47.6831,-122.329
379,12.983101310070822,47.592,-122.307
380,12.506177237980511,47.7461,-122.195
381,13.764217263576723,47.7268,-122.06
382,12.871334622600584,47.7237,-121.959
383,13.235692062711331,47.6283,-122.095
384,14.115615150414612,47.5543,-122.148
385,13.591116224748411,47.5483,-122.226
386,12.80902155817197,47.7591,-122.146
387,12.43857229176841,47.4612,-122.169
388,12.909046386907855,47.4987,-122.365
389,12.86099861326992,47.772,-122.35799999999999
390,12.751299696013497,47.5287,-122.35
391,13.102160670086809,47.6109,-122.11399999999999
392,12.706847933442663,47.7736,-121.90100000000001
393,13.739708844547993,47.6294,-122.21799999999999
394,13.928839243271277,47.5634,-122.213
395,12.706847933442663,47.7405,-122.241
396,13.180632285528304,47.5976,-122.118
397,12.80765263256463,47.5722,-122.12899999999999
398,12.844631635805715,47.5644,-122.289
399,12.505806799006097,47.4556,-122.15700000000001
400,13.230320518909421,47.6055,-122.305
401,12.793859310432293,47.1775,-122.022
402,12.771386454580234,47.6879,-122.385
403,12.987688474077727,47.4807,-121.779
404,12.683858415217964,47.3845,-122.03200000000001
405,13.38472764187182,47.5815,-122.402
406,13.017002861746503,47.6609,-122.344
407,12.537173338349476,47.3163,-122.18799999999999
408,12.807515636879778,47.4309,-122.191
409,13.641157170819497,47.401,-122.02600000000001
410,12.498742259492994,47.403999999999996,-122.191
411,13.15683050244657,47.3889,-122.48200000000001
412,13.358107210694277,47.7718,-122.095
413,13.266463721378086,47.7067,-122.2
414,12.733755386362587,47.504,-122.227
415,13.253391639810733,47.7015,-122.164
416,13.241922612461968,47.5753,-121.95
417,12.955127458028414,47.7448,-122.333
418,12.779873068457553,47.7318,-121.98200000000001
419,14.253765488895429,47.5954,-121.95
420,13.085699393032737,47.6885,-122.337
421,13.345506928718539,47.5724,-122.179
422,13.195613839143922,47.5272,-122.169
423,12.84792653170257,47.4334,-122.161
424,12.834681304952548,47.6073,-122.30799999999999
425,12.409013489526863,47.3592,-122.046
426,12.644327576461329,47.4546,-122.337
427,14.077874822431765,47.6408,-122.219
428,12.891691559669328,47.7245,-122.2
429,12.80765263256463,47.4362,-122.178
430,12.702292116906802,47.3739,-122.156
431,13.803437976730004,47.7205,-122.12700000000001
432,13.815510557964274,47.6636,-122.33
433,12.375815420117268,47.4324,-122.197
434,13.17115354157376,47.7734,-122.22399999999999
435,13.526494262499357,47.559,-122.164
436,13.490472698968725,47.633,-122.041
437,13.644722236983993,47.6954,-122.103
438,12.989974189358584,47.6776,-122.318
439,13.267329147654515,47.504,-122.382
440,12.336881585641587,47.2613,-122.255
441,12.185869938212655,47.3417,-122.271
442,13.370784735902808,47.6694,-122.275
443,12.765688433465597,47.4056,-121.955
444,12.230765258120545,47.3838,-122.289
445,12.89921982609012,47.7487,-122.08200000000001
446,13.845069360205818,47.5534,-122.07799999999999
447,13.132313708257497,47.7355,-122.18
448,13.071070083016778,47.7206,-122.211
449,13.16158409055761,47.7691,-122.262
450,14.187074114396758,47.7183,-122.258
451,12.717398144337816,47.7736,-122.214
452,12.354492650648448,47.361999999999995,-122.029
453,13.446039810079485,47.5698,-122.12100000000001
454,13.60602333309755,47.5505,-122.221
455,13.219490088135052,47.7605,-122.234
456,13.115338762467365,47.7356,-122.15700000000001
457,13.465953081794405,47.3844,-122.43799999999999
458,13.267329147654515,47.4904,-122.226
459,12.449018824140563,47.3663,-122.089
460,13.864300722133706,47.5637,-122.12299999999999
461,12.759957758756611,47.3759,-122.125
462,12.345834587905333,47.3912,-122.167
463,12.79246945614324,47.3305,-122.37100000000001
464,12.706847933442663,47.7617,-122.35700000000001
465,11.289781913656018,47.6499,-121.90899999999999
466,13.049792684569493,47.7311,-122.353
467,12.691580461311874,47.3701,-122.10700000000001
468,12.738170404571704,47.4857,-122.318
469,12.744026936684417,47.3724,-122.042
470,12.580734844483294,47.4855,-122.266
471,13.674753120248011,47.6336,-122.064
472,13.997832114758229,47.717,-122.281
473,13.955272500339433,47.6332,-122.066
474,13.664571382398988,47.5906,-122.06200000000001
475,13.16158409055761,47.5461,-121.99799999999999
476,13.038981768465277,47.5674,-122.29
477,12.992081556341256,47.6943,-122.29
478,12.66032791780777,47.5486,-122.38
479,13.287877815881902,47.6658,-122.18799999999999
480,12.84397135185964,47.5772,-122.15299999999999
481,12.702292116906802,47.3875,-122.161
482,13.652932803206916,47.6344,-122.17399999999999
483,13.17115354157376,47.5275,-122.391
484,14.144814305106875,47.6179,-122.005
485,12.594730635321957,47.3078,-122.37799999999999
486,13.883169206438088,47.5521,-122.137
488,13.458692746677631,47.5985,-121.977
489,14.0623706358958,47.5645,-122.08200000000001
490,13.021437458814368,47.6734,-122.154
491,12.821258284620408,47.4734,-122.186
492,12.354492650648448,47.3811,-122.087
493,13.414958361716755,47.7081,-122.215
494,12.892950213076524,47.7193,-122.21600000000001
495,13.102160670086809,47.6192,-122.301
496,13.493926933836812,47.5836,-122.387
497,12.608198852372823,47.3841,-122.28399999999999
498,13.345506928718539,47.5872,-122.39
499,12.988831984779805,47.5322,-121.88
500,13.38472764187182,47.5416,-121.86399999999999
501,13.071070083016778,47.6799,-122.381
502,12.742566016044742,47.3672,-122.15100000000001
503,13.997832114758229,47.684,-122.205
504,12.542544882151386,47.4404,-122.191
505,12.388394202324129,47.4467,-122.281
506,13.178743710840436,47.6729,-122.363
507,12.999065161059836,47.5346,-122.385
508,13.329377546788654,47.6454,-122.37299999999999
509,14.214286677921642,47.6821,-122.196
510,13.279367126213993,47.7206,-122.11
511,13.081541382884074,47.4877,-122.139
512,13.9108207377686,47.6554,-122.01799999999999
513,12.577636201962656,47.7343,-122.34700000000001
514,13.329377546788654,47.5789,-122.39299999999999
515,12.611537753638338,47.7439,-122.339
516,12.637855061955712,47.3818,-122.225
517,13.527828485512494,47.6734,-122.17299999999999
518,14.626440774180603,47.6415,-122.285
519,13.698976741708323,47.4711,-122.084
520,12.570715759118084,47.452,-122.177
521,12.154779351142624,47.4973,-122.221
522,13.151922179645874,47.7546,-122.34100000000001
523,12.367340793126296,47.4667,-122.215
524,12.524526376648708,47.5186,-122.374
525,13.497369278027785,47.6221,-122.193
526,13.38472764187182,47.683,-122.039
527,14.28551418721001,47.6033,-121.943
528,12.80765263256463,47.7315,-122.305
529,13.403020834919145,47.6917,-122.084
530,12.508027377268673,47.3608,-122.056
531,12.206072645530174,47.2852,-122.19
532,13.785051350479566,47.5931,-122.071
533,11.982929094215963,47.4097,-122.316
534,12.225875272826354,47.3105,-122.021
535,12.788288265382837,47.4296,-122.161
536,13.021437458814368,47.7373,-122.197
537,13.296316684527767,47.6582,-122.345
538,12.425208175446844,47.3577,-122.16
539,12.756791832957841,47.449,-122.205
540,14.571632537685607,47.4169,-122.348
541,12.542544882151386,47.5025,-122.186
542,12.672595222939254,47.3644,-122.28
543,13.180632285528304,47.5896,-122.009
544,12.834681304952548,47.3914,-122.169
545,13.721199878493033,47.7197,-122.131
546,13.569610019527449,47.5623,-122.116
547,12.468244583811861,47.5213,-122.35700000000001
548,12.66032791780777,47.4518,-122.16
549,12.2783933071098,47.4949,-122.3
550,13.465953081794405,47.5885,-122.24799999999999
551,14.187074114396758,47.6452,-122.411
552,13.019222618484815,47.748999999999995,-122.305
553,12.47227568630483,47.4727,-122.198
554,12.889169490236618,47.7403,-122.256
555,13.493926933836812,47.5146,-122.117
556,14.48333993053993,47.5666,-122.23100000000001
557,12.380025952653611,47.4339,-122.291
558,13.527828485512494,47.6368,-122.09700000000001
559,12.711383088608054,47.3628,-122.075
560,13.038981768465277,47.52,-121.845
561,12.911518881677136,47.2953,-122.083
562,13.687677186454389,47.6935,-122.352
563,13.668169970065565,47.6239,-122.023
564,13.367190139549681,47.5846,-122.16799999999999
565,12.983101310070822,47.6969,-122.02600000000001
566,12.468436909997665,47.505,-122.259
567,13.417269294945429,47.667,-122.289
568,13.321214236149494,47.6376,-122.353
569,12.911642346088676,47.6929,-121.87
570,12.733460357595142,47.3572,-122.015
571,13.487006490992238,47.5816,-121.97
572,12.999065161059836,47.5502,-122.311
573,13.38472764187182,47.6136,-122.29899999999999
574,12.481808646963554,47.4478,-122.161
575,12.611537753638338,47.4219,-122.007
576,12.491251587763836,47.3521,-122.212
577,13.742939865129438,47.7466,-122.029
578,13.180632285528304,47.7727,-122.229
579,12.100712129872347,47.3062,-122.37100000000001
580,13.335860551666734,47.5422,-121.86
581,12.483704382128453,47.3366,-122.306
582,13.500799813124575,47.573,-122.40899999999999
583,12.992254692057308,47.7258,-122.177
584,12.500606192931057,47.4025,-122.176
585,12.706847933442663,47.476000000000006,-121.755
586,13.369223455335854,47.6045,-122.307
587,13.710150042306449,47.6366,-122.05799999999999
588,12.821258284620408,47.3725,-122.06
589,13.437174117244362,47.5897,-122.292
591,12.487485104968359,47.1803,-121.97399999999999
592,12.577636201962656,47.4489,-122.18799999999999
593,12.598114733306197,47.3665,-122.01700000000001
594,12.793859310432293,47.4964,-122.251
595,12.390475368527953,47.492,-122.31700000000001
596,12.827992316801751,47.5496,-122.37299999999999
597,13.296316684527767,47.5008,-121.77600000000001
598,13.151922179645874,47.2846,-122.34100000000001
599,14.01436141670944,47.5494,-122.21600000000001
600,13.13626628257332,47.7123,-122.027
601,12.899094818276968,47.3131,-122.115
602,12.128111104060462,47.3122,-121.99600000000001
603,13.038981768465277,47.6947,-122.125
604,12.984250075274694,47.5665,-122.01799999999999
605,13.058358047428417,47.425,-122.28299999999999
606,13.182517300224076,47.6634,-122.34
607,13.00245308073177,47.7047,-122.37299999999999
608,12.314927050442256,47.3666,-122.084
609,13.287877815881902,47.7466,-122.242
610,12.736700896592344,47.6972,-122.35
611,13.38472764187182,47.6372,-122.395
612,13.18740177358355,47.5694,-122.001
613,13.45166712454693,47.6214,-122.024
614,12.396693005138824,47.3961,-122.18799999999999
615,12.959844447906553,47.7162,-122.309
616,13.17115354157376,47.6844,-122.113
617,13.091904169919621,47.5737,-122.01799999999999
618,12.072541252905651,47.4474,-121.771
619,12.254862809699606,47.3128,-122.184
620,12.468436909997665,47.4022,-122.171
621,13.265597545490236,47.5671,-122.391
622,12.206072645530174,47.2876,-122.212
623,13.312983737012978,47.681999999999995,-122.37200000000001
624,12.691580461311874,47.7125,-122.331
625,12.575910575995186,47.496,-122.23899999999999
626,13.23560277301084,47.5876,-122.309
627,13.854731271117556,47.6821,-122.273
628,13.205784985543401,47.6581,-122.396
629,13.081541382884074,47.3496,-122.094
630,12.292250341771226,47.1951,-122.001
631,13.244581010128577,47.6539,-122.396
632,12.96383646917609,47.5375,-122.178
633,13.38472764187182,47.7605,-122.26700000000001
634,13.203021280421783,47.6663,-122.32600000000001
635,12.936033799212835,47.6978,-122.13
636,12.273731294003989,47.3221,-122.215
637,12.409013489526863,47.4488,-122.275
638,12.658739355122632,47.2681,-122.31
639,13.928839243271277,47.5821,-122.39
640,12.842649474601725,47.5395,-122.39
641,12.628067055589549,47.33600000000001,-122.26899999999999
642,13.296316684527767,47.7679,-122.26100000000001
643,13.500114646944978,47.5818,-122.402
644,12.971540487669746,47.5317,-121.853
645,12.388394202324129,47.3647,-122.05
646,13.208541073645382,47.5338,-122.384
647,13.180632285528304,47.6681,-122.305
648,11.964001084330445,47.4152,-122.3
649,12.959844447906553,47.5044,-122.35
650,12.301382825334498,47.4793,-122.346
651,13.163505320735505,47.7627,-122.07600000000001
652,12.691580461311874,47.5193,-122.274
653,13.300509562787802,47.555,-122.37899999999999
654,12.727838209334498,47.526,-121.82600000000001
655,13.815510557964274,47.655,-122.124
656,14.93718811956338,47.7022,-122.22399999999999
657,13.112313041550827,47.6718,-122.26700000000001
658,13.525158256956614,47.6327,-122.109
659,13.696727021974308,47.6245,-122.198
660,12.505806799006097,47.4761,-121.758
661,13.115338762467365,47.5221,-122.045
662,13.071070083016778,47.7522,-122.27799999999999
663,12.65075846679162,47.7145,-122.311
664,12.685407602204794,47.7404,-122.11
665,12.7098736543592,47.4834,-122.15899999999999
666,12.631340380934517,47.7049,-122.353
